#Peak halo mass range: 12.625 < log10(Mh/Msun) < 12.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.658060 0.598079 0.0168926 0.0581253 0.671349 0.0231377 0.0360448 4165 10251
0.652998 0.593517 0.0166445 0.0514274 0.667154 0.0237511 0.034785 4165 10251
0.647935 0.598079 0.0128983 0.0542964 0.661204 0.0243594 0.034816 4165 10251
0.642873 0.589676 0.0183027 0.0478209 0.66413 0.0224797 0.0407548 4165 10251
0.637810 0.594238 0.0139517 0.0590108 0.66257 0.0217909 0.0405135 4165 10251
0.632748 0.590156 0.018618 0.0612594 0.658667 0.0236357 0.0401384 4165 10251
0.627685 0.578631 0.0190853 0.057039 0.648229 0.0242613 0.0414382 4165 10251
0.622623 0.573109 0.0156377 0.0576771 0.646474 0.0220777 0.0408347 4165 10251
0.617560 0.57383 0.0190244 0.06553 0.649693 0.0235026 0.0425211 4165 10251
0.612498 0.568307 0.016249 0.0614833 0.643449 0.0272371 0.0393274 4165 10251
0.607435 0.568067 0.0164891 0.0644453 0.637694 0.023929 0.0427004 4165 10251
0.602373 0.558944 0.0208713 0.059128 0.634475 0.0262312 0.0444497 4165 10251
0.597310 0.560624 0.0217271 0.0584638 0.630182 0.0258806 0.0451666 4165 10251
0.592248 0.560624 0.0177938 0.0589426 0.629597 0.021918 0.0448653 4165 10251
0.587185 0.559184 0.0185992 0.0605641 0.624915 0.0256773 0.0421219 4165 10251
0.582123 0.544538 0.0246651 0.0557738 0.625402 0.0225035 0.046982 4165 10251
0.577060 0.541176 0.0260541 0.0594355 0.621891 0.0224914 0.0440002 4165 10251
0.571997 0.533733 0.025919 0.0560225 0.611745 0.0238313 0.0425609 4165 10251
0.566935 0.530612 0.0221085 0.0589742 0.609989 0.0250368 0.0462608 4165 10251
0.561872 0.527011 0.0226305 0.0537259 0.605404 0.0234377 0.0469559 4165 10251
0.556810 0.533013 0.0166687 0.0634894 0.59799 0.0280182 0.0440466 4165 10251
0.551747 0.526291 0.0228879 0.0594071 0.599064 0.0255539 0.0492867 4165 10251
0.546685 0.531333 0.0164573 0.0589962 0.594576 0.0249213 0.0432435 4165 10251
0.541622 0.521489 0.0163487 0.0637304 0.58843 0.0267259 0.0470407 4165 10251
0.536560 0.519568 0.0146191 0.0625448 0.581699 0.0279068 0.0458174 4165 10251
0.531497 0.513806 0.0118172 0.0670777 0.581407 0.0248132 0.0479583 4165 10251
0.526435 0.504442 0.0176069 0.068121 0.573212 0.0246785 0.0462091 4165 10251
0.521372 0.492677 0.0178593 0.0681423 0.569798 0.0212786 0.0486666 4165 10251
0.516310 0.491237 0.0107533 0.0727074 0.564335 0.0238262 0.0474384 4165 10251
0.511247 0.484034 0.0171034 0.0618607 0.559067 0.0219219 0.0472694 4165 10251
0.506185 0.47587 0.0167142 0.0603493 0.551361 0.0237432 0.0469345 4165 10251
0.501122 0.472749 0.0130181 0.0652392 0.542776 0.020675 0.0492425 4165 10251
0.496060 0.464106 0.0145754 0.0623318 0.538094 0.0205894 0.0490645 4165 10251
0.490997 0.459544 0.0107962 0.0665738 0.53585 0.0162322 0.0507806 4165 10251
0.485935 0.459784 0.0030891 0.0647766 0.520047 0.0174026 0.048664 4165 10251
0.480872 0.446098 0.0078004 0.0728535 0.516632 0.0151784 0.0509298 4165 10251
0.475810 0.441537 0.00421202 0.0662739 0.505999 0.0123581 0.0481505 4165 10251
0.470747 0.428571 0.00212353 0.0625831 0.497512 0.0129526 0.0442071 4165 10251
0.465685 0.426651 0.00118297 0.0644864 0.494098 0.0126207 0.0494779 4165 10251
0.460622 0.420168 -0.000192791 0.0710706 0.487757 0.0115487 0.0461713 4165 10251
0.455560 0.404322 0.00244346 0.0630308 0.4781 0.0107023 0.0493497 4165 10251
0.450497 0.394718 0.000237405 0.0683221 0.472929 0.00808814 0.0484033 4165 10251
0.445435 0.394958 -0.00228935 0.0714087 0.462296 0.00762007 0.0475642 4165 10251
0.440372 0.380552 -0.00415346 0.0704107 0.450298 0.00807273 0.0486011 4165 10251
0.435310 0.377671 -0.00513944 0.071129 0.441323 0.00881648 0.047502 4165 10251
0.430247 0.367107 -0.00404602 0.0699371 0.431568 0.00750327 0.0472345 4165 10251
0.425185 0.359664 -0.00325009 0.0722145 0.423373 0.00407803 0.0495201 4165 10251
0.420122 0.35078 -0.00385955 0.0661361 0.415179 0.00208104 0.0505248 4165 10251
0.415060 0.342857 -0.00588852 0.0706973 0.403473 0.00121227 0.0502443 4165 10251
0.409997 0.333013 -0.00529984 0.0649101 0.394986 0.0012913 0.0529627 4165 10251
0.404935 0.319088 -0.00276357 0.0638313 0.388645 0.00023523 0.0543034 4165 10251
0.399872 0.307563 -0.00395721 0.0671784 0.374793 -0.000335604 0.0538563 4165 10251
0.394810 0.290996 0 0.0668421 0.362404 -0.0001598 0.0494399 4165 10251
0.389747 0.283073 -0.0012396 0.067304 0.353331 -0.00174114 0.0540533 4165 10251
0.384685 0.271068 0 0.0691454 0.344454 -0.00439006 0.0579489 4165 10251
0.379622 0.256182 -0.00351176 0.0696924 0.327285 -0.00351542 0.0606761 4165 10251
0.374560 0.239136 -0.00254904 0.0625067 0.318701 -0.00514445 0.0604858 4165 10251
0.369497 0.231693 -0.00456478 0.0679241 0.30836 -0.006596 0.0642045 4165 10251
0.364435 0.221128 -0.00442815 0.0651543 0.29363 -0.00544074 0.0656695 4165 10251
0.359372 0.206963 -0.000822425 0.0610047 0.281729 -0.00499648 0.0672002 4165 10251
0.354310 0.206483 -0.00660752 0.0716974 0.268754 -0.00416899 0.0656206 4165 10251
0.349247 0.191597 -0.00233993 0.0607762 0.255877 -0.00174379 0.0695996 4165 10251
0.344185 0.182473 -0.00414695 0.0668056 0.244562 -0.00193404 0.0703423 4165 10251
0.339122 0.177191 -0.00347976 0.0733583 0.229636 0.00204909 0.0685062 4165 10251
0.334060 0.161585 -0.00394072 0.0730511 0.214711 0.00462396 0.0676087 4165 10251
0.328997 0.151261 -0.00309516 0.0690356 0.201541 0.00452387 0.0658395 4165 10251
0.323935 0.152941 -0.00336307 0.076799 0.196078 0.0080182 0.0739163 4165 10251
0.318873 0.141176 -0.00233731 0.078597 0.17969 0.0102464 0.0717451 4165 10251
0.313810 0.131573 -0.00192836 0.0747198 0.16652 0.012467 0.0723841 4165 10251
0.308748 0.115966 0.00292904 0.0706195 0.154619 0.0149673 0.0701576 4165 10251
0.303685 0.108043 0.00268462 0.0682705 0.146035 0.0132286 0.0747657 4165 10251
0.298623 0.0943577 0.0085388 0.0629213 0.132572 0.0125087 0.073402 4165 10251
0.293560 0.0914766 0.00452341 0.0652824 0.118232 0.0156009 0.0674479 4165 10251
0.288498 0.0768307 0.00722269 0.056266 0.110818 0.017365 0.0712392 4165 10251
0.283435 0.0717887 0.00496567 0.0556174 0.0966735 0.0168178 0.0664924 4165 10251
0.278373 0.0669868 0.00970286 0.0524148 0.0873086 0.018949 0.0626019 4165 10251
0.273310 0.0617047 0.00781256 0.0516785 0.0800897 0.0169365 0.0618706 4165 10251
0.268248 0.052581 0.00341897 0.0464151 0.0705297 0.0170879 0.0571583 4165 10251
0.263185 0.0489796 0.00778635 0.0450558 0.0609697 0.0166513 0.0508966 4165 10251
0.258123 0.0412965 0.00819287 0.0386536 0.0524827 0.0162337 0.0448438 4165 10251
0.253060 0.0304922 0.00693605 0.0286831 0.0439957 0.017444 0.0392775 4165 10251
0.247998 0.0273709 0.00592411 0.0263724 0.0358014 0.0201172 0.0330776 4165 10251
0.242935 0.0216086 0.00556527 0.0213825 0.0304361 0.0159605 0.0290176 4165 10251
0.237873 0.0170468 0.00612679 0.0170468 0.0268267 0.0157689 0.0263788 4165 10251
0.232810 0.0144058 0.00740825 0.0144058 0.0218515 0.0156889 0.0215911 4165 10251
0.227748 0.0117647 0.00513968 0.0117647 0.0177544 0.0144511 0.0176616 4165 10251
0.222685 0.0103241 0.00605199 0.0103241 0.0142425 0.0145965 0.0141618 4165 10251
0.217623 0.00768307 0.00499522 0.00768307 0.011316 0.0132216 0.011316 4165 10251
0.212560 0.0060024 0.00547865 0.0060024 0.00799922 0.0115617 0.00799922 4165 10251
0.207498 0.00264106 0.00360114 0.00264106 0.00585309 0.00979561 0.00585309 4165 10251
0.202435 0.00264106 0.00424758 0.00264106 0.00487757 0.00755302 0.00487757 4165 10251
0.197373 0.000720288 0.00260888 0.000720288 0.00399961 0.00652496 0.00399961 4165 10251
0.192310 0.000480192 0.00206434 0.000480192 0.00243879 0.00466349 0.00243879 4165 10251
0.187248 0.000720288 0.00124358 0.000720288 0.00136572 0.00402087 0.00136572 4165 10251
0.182185 0.000960384 0.00195264 0.000960384 0.00136572 0.00272515 0.00136572 4165 10251
0.177123 0.000240096 0.00098016 0.000240096 0.000487757 0.00225845 0.000487757 4165 10251
0.172060 0.000240096 0.00100834 0.000240096 9.75515e-05 0.0017256 9.75515e-05 4165 10251
0.166998 0 0.00137773 0 0 0.00156639 0 4165 10251
0.161935 0.000240096 0.000404095 0.000240096 9.75515e-05 0.00083064 9.75515e-05 4165 10251
0.156873 0 0.000429461 0 0 0.000675049 0 4165 10251
0.151810 0 0.000214731 0 0 0.00075943 0 4165 10251
0.146748 0 0 0 0 0.000590667 0 4165 10251
0.141685 0 0 0 0 0.000204897 0 4165 10251
0.136623 0 0 0 0 0.000445236 0 4165 10251
0.133248 0 0 0 0 0.00034828 0 4165 10251
0.129873 0 0 0 0 0 0 4165 10251
0.126498 0 0 0 0 0 0 4165 10251
0.123123 0 0 0 0 0 0 4165 10251
0.119748 0 0 0 0 0 0 4165 10251
0.116373 0 0 0 0 0 0 4165 10251
0.112998 0 0 0 0 0 0 4165 10251
0.109623 0 0 0 0 0 0 4165 10251
0.106248 0 0 0 0 0 0 4165 10251
0.102873 0 0 0 0 0 0 4165 10251
0.099498 0 0 0 0 0 0 4165 10251
0.096123 0 0 0 0 0 0 4165 10251
0.092748 0 0 0 0 0 0 4165 10251
0.089373 0 0 0 0 0 0 4165 10251
0.085998 0 0 0 0 0 0 4165 10251
0.082623 0 0 0 0 0 0 4165 10251
0.080373 0 0 0 0 0 0 4165 10251
0.078123 0 0 0 0 0 0 4165 10251
0.075873 0 0 0 0 0 0 4165 10251
0.073623 0 0 0 0 0 0 4165 10251
0.071373 0 0 0 0 0 0 4165 10251
0.069123 0 0 0 0 0 0 4165 10251
0.066873 0 0 0 0 0 0 4165 10251
0.064623 0 0 0 0 0 0 4165 10251
0.062373 0 0 0 0 0 0 4165 10251
0.060123 0 0 0 0 0 0 4165 10251
0.055623 0 0 0 0 0 0 4165 10251
