#Observed stellar mass range: 12.2 < log10(M*/Msun) < 12.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.389747 0 0 0 1 0 0.0666667 0 3
0.384685 0 0 0 1 0 0.0666667 0 3
0.379622 0 0 0 1 0 0.0833333 0 3
0.374560 0 0 0 1 0 0.0769231 0 3
0.369497 0 0 0 1 0 0 0 3
0.364435 0 0 0 0.666667 0.333333 -0.133333 0 3
0.359372 0 0 0 1 0 0 0 3
0.354310 0 0 0 1 0 0 0 3
0.349247 0 0 0 1 0 0 0 3
0.344185 0 0 0 1 0 0 0 3
0.339122 0 0 0 1 0 0 0 3
0.334060 0 0 0 1 0 0 0 3
0.328997 0 0 0 1 0 0.0666667 0 3
0.323935 0 0 0 1 0 0 0 3
0.318873 0 0 0 1 0 0 0 3
0.313810 0 0 0 1 0 0 0 3
0.308748 0 0 0 1 0 0 0 3
0.303685 0 0 0 1 0 0 0 3
0.298623 0 0 0 1 0 0 0 3
0.293560 0 0 0 1 0 0 0 3
0.288498 0 0 0 0.666667 0.333333 -0.0833333 0 3
0.283435 0 0 0 1 0 0.25 0 3
0.278373 0 0 0 0.333333 0.541667 -0.166667 0 3
0.273310 0 0 0 0.666667 0.222222 0 0 3
0.268248 0 0 0 0.666667 0.333333 0 0 3
0.263185 0 0 0 1 0 0.166667 0 3
0.258123 0 0 0 0.666667 0.333333 -0.0833333 0 3
0.253060 0 0 0 1 0 0.142857 0 3
0.247998 0 0 0 0.666667 0.333333 -0.0833333 0 3
0.242935 0 0 0 1 0 0.25 0 3
0.237873 0 0 0 1 0 0.2 0 3
0.232810 0 0 0 0.666667 0.333333 0.166667 0 3
0.227748 0 0 0 0.666667 0.25641 0.166667 0 3
0.222685 0 0 0 0.666667 0.333333 0.266667 0 3
0.217623 0 0 0 0.333333 0.52381 0.0833333 0 3
0.212560 0 0 0 0.333333 0.444444 0.0833333 0 3
0.207498 0 0 0 0.666667 0.0833333 0.466667 0 3
0.202435 0 0 0 1 -0.2 0.833333 0 3
0.197373 0 0 0 0.333333 0.166667 0.333333 0 3
0.192310 0 0 0 0.333333 0.166667 0.333333 0 3
0.187248 0 0 0 0.333333 0.0416667 0.333333 0 3
0.182185 0 0 0 0 0.25 0 0 3
0.177123 0 0 0 0.333333 -0.0833333 0.333333 0 3
0.172060 0 0 0 0.333333 -0.133333 0.333333 0 3
0.166998 0 0 0 0.333333 -0.133333 0.333333 0 3
0.161935 0 0 0 0.333333 -0.190476 0.333333 0 3
0.156873 0 0 0 0 0 0 0 3
0.151810 0 0 0 0 0 0 0 3
0.146748 0 0 0 0 0 0 0 3
0.141685 0 0 0 0 0 0 0 3
0.136623 0 0 0 0 0 0 0 3
0.133248 0 0 0 0 0 0 0 3
0.129873 0 0 0 0 0 0 0 3
0.126498 0 0 0 0 0 0 0 3
0.123123 0 0 0 0 0 0 0 3
0.119748 0 0 0 0 0 0 0 3
0.116373 0 0 0 0 0 0 0 3
0.112998 0 0 0 0 0 0 0 3
0.109623 0 0 0 0 0 0 0 3
0.106248 0 0 0 0 0 0 0 3
0.102873 0 0 0 0 0 0 0 3
0.099498 0 0 0 0 0 0 0 3
0.096123 0 0 0 0 0 0 0 3
0.092748 0 0 0 0 0 0 0 3
0.089373 0 0 0 0 0 0 0 3
0.085998 0 0 0 0 0 0 0 3
0.082623 0 0 0 0 0 0 0 3
0.080373 0 0 0 0 0 0 0 3
0.078123 0 0 0 0 0 0 0 3
0.075873 0 0 0 0 0 0 0 3
0.073623 0 0 0 0 0 0 0 3
0.071373 0 0 0 0 0 0 0 3
0.069123 0 0 0 0 0 0 0 3
0.066873 0 0 0 0 0 0 0 3
0.064623 0 0 0 0 0 0 0 3
0.062373 0 0 0 0 0 0 0 3
0.060123 0 0 0 0 0 0 0 3
0.055623 0 0 0 0 0 0 0 3
