#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0303871 0.00667482 0.0126504 0.0250707 0.0132722 0.00957689 0.0350388 0.0106957 0.012945 0.0490651 0.00309348 0.0230685 10.375 10.625 1.47187e+06 332184 40196 40697 36759
10.75 0.0667742 0.01566 0.0188869 0.0572894 0.030147 0.0123771 0.0726359 0.0174059 0.0194733 0.0942329 0.00543533 0.0327627 10.625 10.875 916421 234490 31694 30515 27541
11 0.118634 0.0239024 0.0226204 0.0967626 0.040188 0.0137208 0.122981 0.0255594 0.0207732 0.15946 0.00787421 0.0398025 10.875 11.125 567191 159909 25027 21703 19043
11.25 0.178305 0.0297105 0.0161454 0.147859 0.0507375 0.00937663 0.18009 0.0319562 0.0141844 0.235013 0.0115351 0.0326817 11.125 11.375 339883 96221 18697 14025 12313
11.5 0.235726 0.0429544 0.00224523 0.170946 0.0679612 -0.00483823 0.229485 0.0492016 -2.65241e-06 0.298065 0.021475 0.0138844 11.375 11.625 202334 54998 11672 9231 7624
11.75 0.27998 0.05271 -0.00515848 0.196811 0.0731015 -0.00805527 0.282398 0.0652893 -0.00606823 0.319198 0.0285006 0.00491369 11.625 11.875 120266 31818 3997 6088 4990
12 0.302468 0.0603568 -0.00688612 0.209155 0.0991676 -0.0162716 0.316147 0.0714144 -0.00992882 0.337916 0.0384907 -0.000641286 11.875 12.125 70599 18513 469 4338 3154
12.25 0.286139 0.0487219 -0.00631541 0.28792 0.100281 -0.0313436 0.277524 0.0637379 -0.0105396 0.314449 0.0348133 -0.000243664 12.125 12.375 41430 10198 63 2869 1944
12.5 0.237652 0.0363494 0.0072552 0.418596 0.00707257 0.0464415 0.224532 0.0434785 0.00308484 0.242898 0.0322899 0.00888574 12.375 12.625 24122 5720 17 1752 1218
12.75 0.163545 0.0316257 0.0190988 0.00397086 0.0649427 0.0354604 0.134236 0.033686 0.00777388 0.161245 0.0300896 0.0167033 12.625 12.875 14008 3179 7 624 872
13 0.133276 0.0162951 0.0370783 0.19599 0.0253523 0.057936 0.115345 0.0289095 0.0370752 0.132927 0.0190859 0.0306033 12.875 13.125 7938 1754 2 62 555
13.25 0.0707116 0.00730944 0.0258676 -0.871911 0.0224368 0.0522578 -0.121911 0.0832229 0.0304168 0.0841609 0.0104809 0.0335997 13.125 13.375 4375 854 0 8 387
13.5 0.0316041 0.0104315 0.0130951 -0.938303 0.0231363 0.0236503 -0.438303 0.496401 -0.0231363 0.0362729 0.00516194 0.0139821 13.375 13.625 2377 432 0 2 236
13.75 0.0596869 0.00392818 0.0343542 -0.940313 0.0156556 0.0342466 -0.940313 0.0156556 0.0342466 0.0596869 0.00195694 0.0342466 13.625 13.875 1231 209 0 0 89
14 0.0239948 -0.00108331 0.0275049 -0.962672 0.00785851 0.0235757 -0.962672 0.00785851 0.0235757 0.0373281 0.00785851 0.0235757 13.875 14.125 584 75 0 0 7
14.25 0.027559 0.023622 0.011811 -0.972441 0.023622 0.011811 -0.972441 0.023622 0.011811 -0.972441 0.023622 0.011811 14.125 14.375 279 25 0 0 0
14.5 0.0238096 0.0119047 0.0238096 -0.97619 0.0119047 0.0238096 -0.97619 0.0119047 0.0238096 -0.97619 0.0119047 0.0238096 14.375 14.625 86 2 0 0 0
14.75 -0.969697 0.0303031 0.030303 -0.969697 0.0303031 0.030303 -0.969697 0.0303031 0.030303 -0.969697 0.0303031 0.030303 14.625 14.875 33 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
