#Observed stellar mass range: 10.2 < log10(M*/Msun) < 10.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.501122 0.112981 0.00306413 0.0295769 0.196098 0.0127022 0.0330367 30297 19990
0.496060 0.109582 0.00276715 0.0288046 0.190045 0.0126414 0.0321922 30297 19990
0.490997 0.106875 0.00219894 0.0299909 0.190045 0.00975136 0.0362847 30297 19990
0.485935 0.105126 0.00174844 0.0301748 0.184392 0.0116882 0.0345238 30297 19990
0.480872 0.101792 0.00225002 0.0301449 0.178489 0.0116979 0.0330347 30297 19990
0.475810 0.0975014 0.0032141 0.0297277 0.173637 0.0128851 0.0329798 30297 19990
0.470747 0.0939367 0.00284734 0.0285314 0.166483 0.0121207 0.0304484 30297 19990
0.465685 0.090339 0.00372025 0.0271226 0.163532 0.0120811 0.0321415 30297 19990
0.460622 0.0881605 0.00393713 0.0273123 0.16073 0.00969778 0.0345177 30297 19990
0.455560 0.0848599 0.00472685 0.0278933 0.154327 0.0105392 0.0317506 30297 19990
0.450497 0.0816252 0.00558969 0.0280359 0.148274 0.0121619 0.0324659 30297 19990
0.445435 0.0785556 0.0052743 0.0271696 0.147174 0.0103154 0.0353959 30297 19990
0.440372 0.0756841 0.00573487 0.0270815 0.13922 0.0102604 0.0329137 30297 19990
0.435310 0.0747269 0.00640022 0.0279734 0.134717 0.0118688 0.0311867 30297 19990
0.430247 0.0719543 0.00746772 0.0282472 0.133267 0.00996584 0.0350845 30297 19990
0.425185 0.0677295 0.00736258 0.0276888 0.130015 0.0115962 0.0342066 30297 19990
0.420122 0.0645608 0.00658824 0.0271501 0.122961 0.011065 0.0327829 30297 19990
0.415060 0.0599729 0.00684997 0.0255475 0.116308 0.0123195 0.0307983 30297 19990
0.409997 0.0563092 0.00619498 0.0252438 0.112156 0.0109041 0.0322511 30297 19990
0.404935 0.0527445 0.00723274 0.0251541 0.107054 0.0101624 0.0331269 30297 19990
0.399872 0.0494438 0.00536182 0.0232467 0.102251 0.0117914 0.0316361 30297 19990
0.394810 0.0466383 0.00646983 0.0237422 0.0991496 0.0102475 0.0348573 30297 19990
0.389747 0.0434036 0.00700722 0.0222743 0.0922461 0.0115017 0.0325845 30297 19990
0.384685 0.0423144 0.00511146 0.0223054 0.0892446 0.0100978 0.0327526 30297 19990
0.379622 0.0393768 0.00450323 0.0223877 0.0841921 0.0107911 0.0320015 30297 19990
0.374560 0.0355151 0.00522469 0.0207369 0.0805403 0.0119231 0.0332054 30297 19990
0.369497 0.0331386 0.00557579 0.01961 0.0764882 0.0123141 0.0317914 30297 19990
0.364435 0.0303 0.00542264 0.0190298 0.0724862 0.0118385 0.0319007 30297 19990
0.359372 0.0283526 0.00523285 0.0182058 0.0664332 0.0119679 0.0299666 30297 19990
0.354310 0.025118 0.00611602 0.0168479 0.0634817 0.0111246 0.0307729 30297 19990
0.349247 0.0232366 0.0053819 0.0164702 0.0561281 0.0115079 0.0277659 30297 19990
0.344185 0.020101 0.00553643 0.0138472 0.0526263 0.0103947 0.0280059 30297 19990
0.339122 0.0185497 0.00475128 0.0135903 0.0475238 0.0112359 0.024874 30297 19990
0.334060 0.0163713 0.0053292 0.0128712 0.0444722 0.0101226 0.0250274 30297 19990
0.328997 0.0145559 0.00502204 0.0114584 0.0390695 0.0119379 0.0219534 30297 19990
0.323935 0.0129056 0.00385872 0.0103519 0.0378689 0.00998077 0.0223737 30297 19990
0.318873 0.0121134 0.00370112 0.0102445 0.0345673 0.00868353 0.0208587 30297 19990
0.313810 0.0108922 0.00365068 0.00951714 0.0304652 0.00923584 0.0188893 30297 19990
0.308748 0.00927485 0.00377183 0.00807844 0.0272136 0.00973175 0.0173766 30297 19990
0.303685 0.00881275 0.00357801 0.00805947 0.0250125 0.0085883 0.0166876 30297 19990
0.298623 0.00706341 0.00363347 0.00635778 0.0230115 0.00840953 0.0161057 30297 19990
0.293560 0.00561112 0.00306242 0.00515103 0.0201601 0.00850109 0.0144283 30297 19990
0.288498 0.00462092 0.00278093 0.00425942 0.0169085 0.0076793 0.0126976 30297 19990
0.283435 0.00419183 0.00278744 0.00385672 0.0146573 0.00748186 0.0116151 30297 19990
0.278373 0.00346569 0.00270168 0.00326922 0.0129565 0.00670723 0.0103017 30297 19990
0.273310 0.00270654 0.00121196 0.00256467 0.0113057 0.00641906 0.00948092 30297 19990
0.268248 0.00207941 0.00135761 0.00194796 0.00930465 0.00604121 0.00789229 30297 19990
0.263185 0.00224445 0.000908658 0.00214192 0.00790395 0.00578124 0.00681989 30297 19990
0.258123 0.00161732 0.0016373 0.00158327 0.00710355 0.00535039 0.00626764 30297 19990
0.253060 0.00145229 0.00092269 0.00141954 0.00570285 0.00494931 0.00511154 30297 19990
0.247998 0.000825164 0.000921762 0.000825164 0.0050025 0.00416645 0.00455733 30297 19990
0.242935 0.000891177 0.000855749 0.000891177 0.00410205 0.00444536 0.00384469 30297 19990
0.237873 0.000825164 0.000621333 0.000825164 0.00335168 0.0034772 0.00320943 30297 19990
0.232810 0.000561112 0.000909002 0.000561112 0.00230115 0.00310955 0.00220518 30297 19990
0.227748 0.000297059 0.000671064 0.000297059 0.00190095 0.00239536 0.00185167 30297 19990
0.222685 0.000330066 0.000566345 0.000330066 0.00155078 0.00185885 0.00155078 30297 19990
0.217623 0.000330066 0.000308345 0.000330066 0.00170085 0.00147094 0.00170085 30297 19990
0.212560 0.000198039 0.000315063 0.000198039 0.00125063 0.00113144 0.00125063 30297 19990
0.207498 0.000132026 0.000449527 0.000132026 0.0012006 0.00160225 0.0012006 30297 19990
0.202435 9.90197e-05 0.000520519 9.90197e-05 0.000750375 0.00110236 0.000750375 30297 19990
0.197373 6.60131e-05 0.000217725 6.60131e-05 0.00050025 0.000734904 0.00050025 30297 19990
0.192310 3.30066e-05 0.000223545 3.30066e-05 0.0004002 0.000529946 0.0004002 30297 19990
0.187248 0 6.91659e-05 0 0.0002001 0.00048687 0.0002001 30297 19990
0.182185 0 0.000141869 0 0.0002001 0.00026634 0.0002001 30297 19990
0.177123 0 7.17129e-05 0 0.00010005 0.0002965 0.00010005 30297 19990
0.172060 0 0.000134571 0 0 0.000297413 0 30297 19990
0.166998 0 0.000116311 0 0 0.000156535 0 30297 19990
0.161935 0 3.57884e-05 0 0 0.000223254 0 30297 19990
0.156873 0 0 0 0 5.25762e-05 0 30297 19990
0.151810 0 0 0 0 4.6477e-05 0 30297 19990
0.146748 0 0 0 0 0 0 30297 19990
0.141685 0 0 0 0 4.95688e-05 0 30297 19990
0.136623 0 0 0 0 9.15961e-05 0 30297 19990
0.133248 0 0 0 0 4.6477e-05 0 30297 19990
0.129873 0 0 0 0 0 0 30297 19990
0.126498 0 0 0 0 0 0 30297 19990
0.123123 0 0 0 0 0 0 30297 19990
0.119748 0 0 0 0 0 0 30297 19990
0.116373 0 0 0 0 0 0 30297 19990
0.112998 0 0 0 0 0 0 30297 19990
0.109623 0 0 0 0 0 0 30297 19990
0.106248 0 0 0 0 0 0 30297 19990
0.102873 0 0 0 0 0 0 30297 19990
0.099498 0 0 0 0 0 0 30297 19990
0.096123 0 0 0 0 0 0 30297 19990
0.092748 0 0 0 0 0 0 30297 19990
0.089373 0 0 0 0 0 0 30297 19990
0.085998 0 0 0 0 0 0 30297 19990
0.082623 0 0 0 0 0 0 30297 19990
0.080373 0 0 0 0 0 0 30297 19990
0.078123 0 0 0 0 0 0 30297 19990
0.075873 0 0 0 0 0 0 30297 19990
0.073623 0 0 0 0 0 0 30297 19990
0.071373 0 0 0 0 0 0 30297 19990
0.069123 0 0 0 0 0 0 30297 19990
0.066873 0 0 0 0 0 0 30297 19990
0.064623 0 0 0 0 0 0 30297 19990
0.062373 0 0 0 0 0 0 30297 19990
0.060123 0 0 0 0 0 0 30297 19990
0.055623 0 0 0 0 0 0 30297 19990
