#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000359942 0.00119545 0.000352101 0.000495794 0.00150578 0.000493601 0.000609326 0.0023312 0.000612672 0.00166225 0.00154724 0.00168075 10.375 10.625 1.58816e+06 393803 68065 20709 595
10.75 0.00175655 0.00354403 0.00171427 0.00241846 0.00437894 0.00237428 0.0029741 0.00712334 0.00274197 0.0022236 0.00460586 0.00222797 10.625 10.875 933370 246969 51975 14629 430
11 0.006944 0.00930447 0.00645682 0.00694506 0.0110381 0.00643674 0.0144247 0.0141481 0.0129599 0.0251874 0.0167916 0.021616 10.875 11.125 512570 125217 36242 9557 271
11.25 0.0239308 0.0220165 0.0197235 0.0196546 0.0224878 0.0172116 0.035955 0.026495 0.0260372 0.048118 0.0353594 0.0481272 11.125 11.375 277198 60900 23645 6471 174
11.5 0.0669233 0.0365872 0.0434121 0.0423747 0.0280943 0.0297033 0.107194 0.0435426 0.0665485 0.173974 0.0195854 0.118593 11.375 11.625 148892 28593 12211 4233 106
11.75 0.135033 0.0402478 0.0563471 0.064827 0.0270735 0.0296864 0.185064 0.0532028 0.071322 0.243543 0.0229757 0.0465903 11.625 11.875 78448 13542 3521 2914 54
12 0.199943 0.0563577 0.0300206 0.0823047 0.0407671 0.0191927 0.2586 0.0635708 0.0429771 0.204417 0.0730308 0.0255351 11.875 12.125 39905 6288 350 1990 46
12.25 0.222229 0.0711759 -0.003813 0.369019 0.0934976 0.00449017 0.251513 0.0900108 -0.00951722 0.388066 0.102872 0.0011605 12.125 12.375 19554 2591 12 1251 35
12.5 0.182502 0.0577645 0.00445247 -0.506581 0.0889408 0.030139 0.17188 0.0514192 0.006971 0.326752 0.0807466 0.00496846 12.375 12.625 9155 1026 0 650 18
12.75 0.123682 0.0358421 0.0167367 -0.714641 0.0718232 0.0732045 0.0853592 0.0310975 0.0137007 0.232728 0.0654696 0.0732045 12.625 12.875 3954 334 0 170 19
13 0.085736 0.0293118 0.0577791 -0.846467 0.922554 0.0190217 0.115071 0.015625 0.076087 0.153533 -0.00964677 0.0986413 12.875 13.125 1590 118 1 26 10
13.25 0.0548204 0.0132325 0.0415879 -0.901701 0.0226843 0.0434783 -0.901701 0.0226843 0.0434783 0.0982987 0.0226843 0.0434783 13.125 13.375 552 23 0 0 7
13.5 0.0193548 0.00645161 0.00645161 -0.980645 0.0129033 0.00645161 -0.980645 0.0129033 0.00645161 0.0193548 0.00645161 0.00645161 13.375 13.625 164 9 0 0 4
13.75 -0.970588 0 0 -0.970588 0 0 -0.970588 0 0 -0.970588 0 0 13.625 13.875 34 0 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 4 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
