#Observed stellar mass range: 10 < log10(M*/Msun) < 10.2
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.242935 0.000291236 0.000424544 0.000291236 0.00176266 0.00176161 0.00176266 37770 19289
0.237873 0.000158856 0.000391744 0.000158856 0.00139976 0.00174362 0.00139976 37770 19289
0.232810 0.00013238 0.000458736 0.00013238 0.000985017 0.00129831 0.000985017 37770 19289
0.227748 0.00013238 0.000252292 0.00013238 0.000777645 0.00141074 0.000777645 37770 19289
0.222685 0.000185332 0.000406471 0.000185332 0.000466587 0.00120728 0.000466587 37770 19289
0.217623 0.000158856 0.000259227 0.000158856 0.000466587 0.000883695 0.000466587 37770 19289
0.212560 2.6476e-05 0.000269426 2.6476e-05 0.00051843 0.000692167 0.00051843 37770 19289
0.207498 2.6476e-05 8.44102e-05 2.6476e-05 0.000362901 0.000654911 0.000362901 37770 19289
0.202435 0 0.000177541 0 0.000207372 0.000630734 0.000207372 37770 19289
0.197373 2.6476e-05 8.22108e-05 2.6476e-05 0.000103686 0.000548174 0.000103686 37770 19289
0.192310 0 8.36167e-05 0 0.000103686 0.000345887 0.000103686 37770 19289
0.187248 0 5.43434e-05 0 5.1843e-05 0.000347897 5.1843e-05 37770 19289
0.182185 0 2.83326e-05 0 5.1843e-05 0.00019792 5.1843e-05 37770 19289
0.177123 0 8.15151e-05 0 5.1843e-05 0.000241326 5.1843e-05 37770 19289
0.172060 0 0 0 0 9.77231e-05 0 37770 19289
0.166998 0 2.81318e-05 0 0 5.10386e-05 0 37770 19289
0.161935 0 0 0 0 5.10178e-05 0 37770 19289
0.156873 0 0 0 0 5.15491e-05 0 37770 19289
0.151810 0 0 0 0 4.99675e-05 0 37770 19289
0.146748 0 0 0 0 0 0 37770 19289
0.141685 0 0 0 0 0 0 37770 19289
0.136623 0 2.63331e-05 0 0 0 0 37770 19289
0.133248 0 0 0 0 0 0 37770 19289
0.129873 0 0 0 0 0 0 37770 19289
0.126498 0 0 0 0 0 0 37770 19289
0.123123 0 0 0 0 0 0 37770 19289
0.119748 0 0 0 0 0 0 37770 19289
0.116373 0 0 0 0 0 0 37770 19289
0.112998 0 0 0 0 0 0 37770 19289
0.109623 0 0 0 0 0 0 37770 19289
0.106248 0 0 0 0 0 0 37770 19289
0.102873 0 0 0 0 0 0 37770 19289
0.099498 0 0 0 0 0 0 37770 19289
0.096123 0 0 0 0 0 0 37770 19289
0.092748 0 0 0 0 0 0 37770 19289
0.089373 0 0 0 0 0 0 37770 19289
0.085998 0 0 0 0 0 0 37770 19289
0.082623 0 0 0 0 0 0 37770 19289
0.080373 0 0 0 0 0 0 37770 19289
0.078123 0 0 0 0 0 0 37770 19289
0.075873 0 0 0 0 0 0 37770 19289
0.073623 0 0 0 0 0 0 37770 19289
0.071373 0 0 0 0 0 0 37770 19289
0.069123 0 0 0 0 0 0 37770 19289
0.066873 0 0 0 0 0 0 37770 19289
0.064623 0 0 0 0 0 0 37770 19289
0.062373 0 0 0 0 0 0 37770 19289
0.060123 0 0 0 0 0 0 37770 19289
0.055623 0 0 0 0 0 0 37770 19289
