#Peak halo mass range: 12.125 < log10(Mh/Msun) < 12.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.842842 0.350143 -0.00430152 0.0387096 0.580324 0.0151624 0.0157742 20326 21102
0.835248 0.353193 -0.00358453 0.0386649 0.57478 0.0148655 0.0135379 20326 21102
0.827654 0.35398 -0.00552008 0.0422958 0.568998 0.0144528 0.0136747 20326 21102
0.820060 0.355653 -0.00653106 0.041328 0.5599 0.0142586 0.0138814 20326 21102
0.812467 0.355358 -0.00490451 0.0410328 0.551843 0.0129641 0.0145053 20326 21102
0.804873 0.357818 -0.0057193 0.044017 0.544593 0.0127257 0.0136512 20326 21102
0.797279 0.356243 -0.0061844 0.043893 0.537532 0.0119799 0.0136424 20326 21102
0.789685 0.354128 -0.00543064 0.0451858 0.531561 0.0126968 0.0142684 20326 21102
0.782092 0.354226 -0.0054881 0.0461573 0.520804 0.0145859 0.0137117 20326 21102
0.774498 0.352799 -0.00471264 0.0451861 0.514691 0.0136709 0.015423 20326 21102
0.766904 0.349257 -0.0037711 0.0416954 0.512795 0.0128372 0.0185863 20326 21102
0.759310 0.353587 -0.00238183 0.0461159 0.505924 0.0120382 0.0183492 20326 21102
0.751717 0.349847 -0.00234306 0.0431607 0.500521 0.0122773 0.019778 20326 21102
0.744123 0.34724 -0.00140771 0.0427337 0.488485 0.0119472 0.0188226 20326 21102
0.736529 0.343747 -0.00158712 0.0426388 0.483698 0.0120449 0.0208223 20326 21102
0.728935 0.344436 -0.00231963 0.0454828 0.474647 0.0139266 0.0196246 20326 21102
0.721342 0.343895 -0.00189626 0.0473779 0.470619 0.0111336 0.0220216 20326 21102
0.713748 0.340844 -0.000544667 0.0425763 0.464127 0.0104088 0.0235128 20326 21102
0.706154 0.341139 -0.0010837 0.0450244 0.459862 0.0100612 0.0216404 20326 21102
0.698560 0.333563 -0.000942528 0.0440042 0.454175 0.0105418 0.0224231 20326 21102
0.690967 0.332431 -0.00164914 0.0478491 0.449768 0.0107248 0.0236928 20326 21102
0.683373 0.326577 -0.00167394 0.0459163 0.443465 0.0109491 0.0265557 20326 21102
0.678310 0.325002 -0.000919819 0.0464277 0.439011 0.00972345 0.0262442 20326 21102
0.673248 0.32761 -0.00147161 0.0499591 0.432376 0.0105815 0.0261288 20326 21102
0.668185 0.321067 -0.00063628 0.0482461 0.426879 0.0109767 0.0256269 20326 21102
0.663123 0.322395 -0.00144988 0.0489791 0.421666 0.0122917 0.0234142 20326 21102
0.658060 0.322641 -0.00220963 0.0509931 0.421429 0.0113794 0.0265241 20326 21102
0.652998 0.315212 -0.00165117 0.0482266 0.413847 0.0130689 0.0225687 20326 21102
0.647935 0.31472 -0.00254834 0.0492673 0.410056 0.0107312 0.0251227 20326 21102
0.642873 0.312063 -0.0037345 0.0519031 0.406881 0.0127042 0.0262111 20326 21102
0.637810 0.305766 -0.00281399 0.0484706 0.397024 0.0129097 0.0221492 20326 21102
0.632748 0.301584 -0.00220075 0.0503782 0.396361 0.0108875 0.027708 20326 21102
0.627685 0.299223 -0.00152975 0.0493076 0.388778 0.0103736 0.0275038 20326 21102
0.622623 0.291499 -0.00104213 0.0455228 0.384655 0.00877932 0.0283424 20326 21102
0.617560 0.289039 -0.00134847 0.0489534 0.380201 0.00848272 0.0284283 20326 21102
0.612498 0.286628 -0.00170013 0.0481923 0.376599 0.00778827 0.0298029 20326 21102
0.607435 0.283627 -0.00142515 0.0470722 0.374893 0.0068135 0.0320247 20326 21102
0.602373 0.281315 -0.00234309 0.0479322 0.369301 0.00679812 0.0313583 20326 21102
0.597310 0.277084 -0.00312161 0.0468596 0.366885 0.00746018 0.0316493 20326 21102
0.592248 0.274574 -0.0018518 0.0469499 0.360203 0.00657988 0.0307211 20326 21102
0.587185 0.270196 -0.00195143 0.0476015 0.357123 0.00633922 0.0312373 20326 21102
0.582123 0.265916 -0.00217116 0.0478546 0.351957 0.00663838 0.0322759 20326 21102
0.577060 0.259028 -0.00135127 0.0453971 0.345939 0.00733227 0.0320478 20326 21102
0.571997 0.256322 -0.00179467 0.0465388 0.341247 0.00552735 0.0335378 20326 21102
0.566935 0.251058 -0.00192775 0.0473967 0.33793 0.00572446 0.0353386 20326 21102
0.561872 0.246433 -0.00157143 0.0464331 0.328879 0.00672743 0.0321514 20326 21102
0.556810 0.243924 -0.00240336 0.0488054 0.324519 0.00515082 0.0360991 20326 21102
0.551747 0.24048 -0.00319591 0.0470023 0.321581 0.00452837 0.035049 20326 21102
0.546685 0.236987 -0.00213553 0.0484485 0.315752 0.00418639 0.0337951 20326 21102
0.541622 0.2331 -0.00175974 0.0474058 0.312008 0.00338984 0.0354226 20326 21102
0.536560 0.226508 -0.00156696 0.0448529 0.305848 0.00308684 0.0360269 20326 21102
0.531497 0.224048 -0.00300194 0.0459974 0.299498 0.00384781 0.0358468 20326 21102
0.526435 0.220555 -0.00203489 0.0460944 0.292721 0.00337085 0.0359474 20326 21102
0.521372 0.21716 -0.00332129 0.0484689 0.286845 0.00206003 0.0365781 20326 21102
0.516310 0.214454 -0.00230806 0.046954 0.275708 0.00507492 0.0324375 20326 21102
0.511247 0.212732 -0.00398216 0.0485033 0.276846 0.00450331 0.0364715 20326 21102
0.506185 0.207665 -0.00266637 0.0495744 0.268505 0.00497815 0.0359268 20326 21102
0.501122 0.199793 -0.00199398 0.046198 0.263435 0.00313574 0.0379066 20326 21102
0.496060 0.192906 -0.00168134 0.0435647 0.25789 0.00421634 0.0363044 20326 21102
0.490997 0.188084 -0.0020816 0.0448939 0.251824 0.00350994 0.0356385 20326 21102
0.485935 0.185428 -0.00240338 0.0445874 0.245853 0.00356027 0.0354928 20326 21102
0.480872 0.18036 -0.00258526 0.0442746 0.239977 0.0037825 0.0365646 20326 21102
0.475810 0.177359 -0.00309227 0.0459123 0.233485 0.00478639 0.0366541 20326 21102
0.470747 0.169291 -0.00222661 0.0431201 0.227798 0.00439097 0.0375226 20326 21102
0.465685 0.166142 -0.00313939 0.0452828 0.222206 0.00454618 0.0359987 20326 21102
0.460622 0.161911 -0.00336793 0.044938 0.218937 0.00362033 0.0389053 20326 21102
0.455560 0.152957 -0.00255573 0.0423594 0.211449 0.00249836 0.0373693 20326 21102
0.450497 0.14661 -0.000978723 0.0416301 0.20164 0.00339615 0.0363303 20326 21102
0.445435 0.139427 0 0.0391478 0.199365 0.00291851 0.0395707 20326 21102
0.440372 0.134754 -0.00021413 0.0403039 0.192967 0.00311567 0.0381865 20326 21102
0.435310 0.13126 -0.00193739 0.0411544 0.185527 0.00306766 0.0364018 20326 21102
0.430247 0.127325 -0.00167145 0.0404183 0.178846 0.00309825 0.0368791 20326 21102
0.425185 0.123635 -0.000537433 0.0416881 0.170647 0.00394964 0.0361528 20326 21102
0.420122 0.114927 0 0.0394703 0.16297 0.00368895 0.0353331 20326 21102
0.415060 0.110302 0.000513613 0.0408863 0.160127 0.00267813 0.0382398 20326 21102
0.409997 0.105727 0.00143267 0.039652 0.150886 0.00348662 0.0363369 20326 21102
0.404935 0.1012 0.00422394 0.0403304 0.145768 0.00340141 0.0368954 20326 21102
0.399872 0.0916068 0.0050671 0.0361426 0.142356 0.00234701 0.0396986 20326 21102
0.394810 0.0898357 0.00361498 0.0390238 0.135248 0.00305144 0.0406859 20326 21102
0.389747 0.0844239 0.00232352 0.0384311 0.128234 0.00385444 0.0408477 20326 21102
0.384685 0.0785693 0.00156064 0.0367126 0.122974 0.00460085 0.041882 20326 21102
0.379622 0.0754698 0.00351041 0.0373573 0.117003 0.00634363 0.0412407 20326 21102
0.374560 0.0704024 0.00238674 0.0375817 0.11288 0.00615279 0.0425621 20326 21102
0.369497 0.0659254 0.00321197 0.0349651 0.103829 0.00856667 0.0392082 20326 21102
0.364435 0.061596 0.00371954 0.0329979 0.101981 0.00704124 0.0429752 20326 21102
0.359372 0.06012 0.00410059 0.0337998 0.0962468 0.00796779 0.0450127 20326 21102
0.354310 0.0578569 0.00500917 0.0352068 0.0875746 0.00883515 0.0403722 20326 21102
0.349247 0.0500836 0.005797 0.0310312 0.0817458 0.00872081 0.0408376 20326 21102
0.344185 0.0470334 0.00642368 0.0302278 0.075917 0.00906355 0.039229 20326 21102
0.339122 0.0421136 0.00549506 0.0296567 0.0671974 0.00978254 0.0356415 20326 21102
0.334060 0.0398996 0.00609217 0.0286652 0.0627903 0.00913712 0.0352276 20326 21102
0.328997 0.0374397 0.00389885 0.0282454 0.0602313 0.0107699 0.0364601 20326 21102
0.323935 0.0336023 0.00481167 0.026556 0.0551606 0.0110983 0.0350346 20326 21102
0.318873 0.0304536 0.00567981 0.024937 0.049237 0.00983296 0.0332025 20326 21102
0.313810 0.0274525 0.00544961 0.0230326 0.0448773 0.0104546 0.0317717 20326 21102
0.308748 0.0237135 0.00629319 0.0207112 0.0416548 0.00950528 0.0315534 20326 21102
0.303685 0.0218439 0.00468071 0.0194331 0.0380533 0.00938459 0.0294367 20326 21102
0.298623 0.0186461 0.00429417 0.0166866 0.034973 0.00882535 0.028103 20326 21102
0.293560 0.0174653 0.00450061 0.0162599 0.0312293 0.00918529 0.0267231 20326 21102
0.288498 0.014415 0.00464102 0.0135811 0.0269643 0.00827292 0.0235184 20326 21102
0.283435 0.0125455 0.00534725 0.0119648 0.0245 0.00825565 0.0216649 20326 21102
0.278373 0.0108236 0.00496975 0.0103213 0.0217041 0.00861146 0.0198263 20326 21102
0.273310 0.00964282 0.00426786 0.00926315 0.017913 0.0075223 0.0165989 20326 21102
0.268248 0.00742891 0.00394728 0.00715051 0.0137902 0.00786942 0.0128284 20326 21102
0.263185 0.00629735 0.00317758 0.00617079 0.0134584 0.00790443 0.01273 20326 21102
0.258123 0.0051658 0.00378052 0.0051658 0.0117524 0.00753702 0.0110501 20326 21102
0.253060 0.00408344 0.0033682 0.00408344 0.0089565 0.00642624 0.00878019 20326 21102
0.247998 0.00368986 0.00282416 0.00368986 0.00777178 0.00736679 0.00758857 20326 21102
0.242935 0.00314868 0.00252641 0.00314868 0.00544972 0.00534891 0.00536416 20326 21102
0.237873 0.0026075 0.00233737 0.0026075 0.00454933 0.00520051 0.00450539 20326 21102
0.232810 0.00226311 0.00212625 0.00226311 0.00336461 0.0046761 0.00332467 20326 21102
0.227748 0.00137755 0.00163272 0.00137755 0.00260639 0.00340965 0.00260639 20326 21102
0.222685 0.00113156 0.0015537 0.00113156 0.00246422 0.00261599 0.00246422 20326 21102
0.217623 0.00108236 0.00130482 0.00108236 0.00184817 0.0025636 0.00184817 20326 21102
0.212560 0.000442783 0.00123507 0.000442783 0.00123211 0.00242208 0.00123211 20326 21102
0.207498 0.00024599 0.000987435 0.00024599 0.000947777 0.00218889 0.000947777 20326 21102
0.202435 0.000393585 0.000737056 0.000393585 0.000995166 0.00179298 0.000995166 20326 21102
0.197373 0.000295188 0.000829671 0.000295188 0.000616055 0.00142527 0.000616055 20326 21102
0.192310 0.00024599 0.000541411 0.00024599 0.000189555 0.00110494 0.000189555 20326 21102
0.187248 0.000147594 0.00031494 0.000147594 0.000331722 0.00078405 0.000331722 20326 21102
0.182185 9.83961e-05 0.000350881 9.83961e-05 0.000189555 0.000593652 0.000189555 20326 21102
0.177123 0 0.000224972 0 9.47777e-05 0.000616797 9.47777e-05 20326 21102
0.172060 4.91981e-05 0.000265296 4.91981e-05 9.47777e-05 0.000570949 9.47777e-05 20326 21102
0.166998 0 0.000308356 0 0.000142167 0.000355717 0.000142167 20326 21102
0.161935 0 0.000102785 0 4.73889e-05 0.000474433 4.73889e-05 20326 21102
0.156873 0 9.86972e-05 0 0 0.000178404 0 20326 21102
0.151810 0 0.000103579 0 0 9.48767e-05 0 20326 21102
0.146748 0 0 0 0 4.12184e-05 0 20326 21102
0.141685 0 0 0 0 4.74383e-05 0 20326 21102
0.136623 0 0 0 0 0 0 20326 21102
0.133248 0 0 0 0 0 0 20326 21102
0.129873 0 0 0 0 0 0 20326 21102
0.126498 0 0 0 0 4.59622e-05 0 20326 21102
0.123123 0 0 0 0 4.59622e-05 0 20326 21102
0.119748 0 0 0 0 0 0 20326 21102
0.116373 0 0 0 0 0 0 20326 21102
0.112998 0 0 0 0 0 0 20326 21102
0.109623 0 0 0 0 0 0 20326 21102
0.106248 0 0 0 0 0 0 20326 21102
0.102873 0 0 0 0 0 0 20326 21102
0.099498 0 0 0 0 0 0 20326 21102
0.096123 0 0 0 0 0 0 20326 21102
0.092748 0 0 0 0 0 0 20326 21102
0.089373 0 0 0 0 0 0 20326 21102
0.085998 0 0 0 0 0 0 20326 21102
0.082623 0 0 0 0 0 0 20326 21102
0.080373 0 0 0 0 0 0 20326 21102
0.078123 0 0 0 0 0 0 20326 21102
0.075873 0 0 0 0 0 0 20326 21102
0.073623 0 0 0 0 0 0 20326 21102
0.071373 0 0 0 0 0 0 20326 21102
0.069123 0 0 0 0 0 0 20326 21102
0.066873 0 0 0 0 0 0 20326 21102
0.064623 0 0 0 0 4.66527e-05 0 20326 21102
0.062373 0 0 0 0 0 0 20326 21102
0.060123 0 0 0 0 0 0 20326 21102
0.055623 0 0 0 0 0 0 20326 21102
