#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00699473 0.00766383 0.00192976 0.00670702 0.00988501 0.00116728 0.00965666 0.00976189 0.00281892 0.0147881 0.0087629 0.00797253 10.375 10.625 1.61353e+06 378363 56017 43699 22606
10.75 0.0211346 0.0160387 0.0047579 0.0204345 0.0187635 0.00366659 0.0244127 0.0168295 0.00479135 0.0386813 0.0166251 0.0144939 10.625 10.875 994536 267376 46323 32142 16970
11 0.0471962 0.0258108 0.00623193 0.0435844 0.0288774 0.00347856 0.057505 0.0266434 0.00754942 0.0801919 0.0217785 0.0223327 10.875 11.125 599886 170005 35812 22368 11040
11.25 0.0960994 0.0304796 0.00680365 0.0783157 0.0356049 0.000540435 0.113764 0.0342633 0.00857534 0.148129 0.020904 0.0268964 11.125 11.375 348571 94949 25391 14458 7212
11.5 0.165089 0.0428581 0.00318442 0.114667 0.0504851 -0.00485781 0.18369 0.0447815 0.00301307 0.240835 0.0218238 0.025556 11.375 11.625 202381 52019 14728 9783 4457
11.75 0.231022 0.0565247 0.000401825 0.150497 0.0618097 -0.00202481 0.249216 0.0609251 -0.000728309 0.303079 0.0354179 0.014174 11.625 11.875 117257 28885 4722 6616 2893
12 0.268605 0.0705009 -0.00874543 0.170627 0.0905867 -0.0255872 0.278059 0.0803267 -0.0130128 0.342789 0.0576306 0.00583112 11.875 12.125 67089 15645 503 4699 1757
12.25 0.263159 0.0601418 -0.0060398 0.342322 0.0770489 -0.000138789 0.275021 0.0666481 -0.00871974 0.294078 0.0565111 -0.00168249 12.125 12.375 38149 8359 74 3101 1163
12.5 0.217226 0.045832 0.00235772 0.142158 0.105695 0.0196692 0.1894 0.0521574 -0.00172502 0.25699 0.0397189 0.00800455 12.375 12.625 21286 4356 11 1805 760
12.75 0.149255 0.0349078 0.0153078 0.26167 0.0448496 0.0355668 0.113459 0.0303961 0.00542688 0.170761 0.0324173 0.0182481 12.625 12.875 11662 2215 7 587 572
13 0.0833269 0.0199946 0.0191597 -0.850793 0.0304759 0.0303738 0.0325403 0.0284014 0.00819111 0.0955347 0.0229377 0.0260577 12.875 13.125 6124 1017 0 60 354
13.25 0.0672532 0.0148753 0.0154216 -0.909091 0.0244178 0.0184072 -0.409091 0.452667 0.0105184 0.0824702 0.0162244 0.0176204 13.125 13.375 3127 465 0 2 237
13.5 0.0294796 0.00824386 0.00895524 -0.954478 0.0126866 0.00895524 -0.954478 0.0126866 0.00895524 0.0249745 0.00835162 0.00909698 13.375 13.625 1527 187 0 0 146
13.75 -0.00776237 0.00936121 0.00329244 -0.968801 0.00492609 0 -0.968801 0.00492609 0 -0.0326311 0.0179926 0.00978231 13.625 13.875 686 77 0 0 47
14 0.0168067 0.00420171 0 -0.983193 0.00420171 0 -0.983193 0.00420171 0 0.0168067 0.00420171 0 13.875 14.125 254 16 0 0 4
14.25 0.0352941 0 0 -0.964706 0 0 -0.964706 0 0 -0.964706 0 0 14.125 14.375 89 4 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 16 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
