#Observed stellar mass range: 9.2 < log10(M*/Msun) < 9.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.237873 3.42434e-05 3.38455e-05 2.35177e-05 0.000158445 8.75876e-05 0.000158445 87608 18934
0.232810 0 5.65931e-05 0 0 0.000195084 0 87608 18934
0.227748 0 5.65931e-05 0 5.2815e-05 0.000124761 5.2815e-05 87608 18934
0.222685 0 3.98195e-05 0 0 7.0917e-05 0 87608 18934
0.217623 0 2.20284e-05 0 0 0.000102939 0 87608 18934
0.212560 0 4.40567e-05 0 0 0.000112505 0 87608 18934
0.207498 0 1.22269e-05 0 0 3.39466e-05 0 87608 18934
0.202435 0 2.25754e-05 0 0 0 0 87608 18934
0.197373 0 1.41483e-05 0 0 4.79916e-05 0 87608 18934
0.192310 0 1.38403e-05 0 0 0 0 87608 18934
0.187248 0 0 0 0 0 0 87608 18934
0.182185 0 0 0 0 0 0 87608 18934
0.177123 0 0 0 0 0 0 87608 18934
0.172060 0 0 0 0 0 0 87608 18934
0.166998 0 0 0 0 0 0 87608 18934
0.161935 0 0 0 0 0 0 87608 18934
0.156873 0 0 0 0 0 0 87608 18934
0.151810 0 0 0 0 0 0 87608 18934
0.146748 0 0 0 0 0 0 87608 18934
0.141685 0 0 0 0 0 0 87608 18934
0.136623 0 0 0 0 0 0 87608 18934
0.133248 0 0 0 0 0 0 87608 18934
0.129873 0 0 0 0 0 0 87608 18934
0.126498 0 0 0 0 0 0 87608 18934
0.123123 0 0 0 0 0 0 87608 18934
0.119748 0 0 0 0 0 0 87608 18934
0.116373 0 0 0 0 0 0 87608 18934
0.112998 0 0 0 0 0 0 87608 18934
0.109623 0 0 0 0 0 0 87608 18934
0.106248 0 0 0 0 0 0 87608 18934
0.102873 0 0 0 0 0 0 87608 18934
0.099498 0 0 0 0 0 0 87608 18934
0.096123 0 0 0 0 0 0 87608 18934
0.092748 0 0 0 0 0 0 87608 18934
0.089373 0 0 0 0 0 0 87608 18934
0.085998 0 0 0 0 0 0 87608 18934
0.082623 0 0 0 0 0 0 87608 18934
0.080373 0 0 0 0 0 0 87608 18934
0.078123 0 0 0 0 0 0 87608 18934
0.075873 0 0 0 0 0 0 87608 18934
0.073623 0 0 0 0 0 0 87608 18934
0.071373 0 0 0 0 0 0 87608 18934
0.069123 0 0 0 0 0 0 87608 18934
0.066873 0 0 0 0 0 0 87608 18934
0.064623 0 0 0 0 0 0 87608 18934
0.062373 0 0 0 0 0 0 87608 18934
0.060123 0 0 0 0 0 0 87608 18934
0.055623 0 0 0 0 0 0 87608 18934
