#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00914088 0.00780359 0.00242184 0.00911781 0.0101338 0.00152316 0.0120038 0.0104765 0.0030108 0.0189382 0.00820062 0.00758246 10.375 10.625 1.58999e+06 370971 53318 43952 26200
10.75 0.0261689 0.0159349 0.00470567 0.0243468 0.0197208 0.00189917 0.0301458 0.017777 0.00538688 0.0467839 0.0141807 0.0160567 10.625 10.875 981053 260284 43216 32192 19395
11 0.0574074 0.0237 0.00778886 0.051331 0.027273 0.00181788 0.0659615 0.0247546 0.00611641 0.092931 0.0188302 0.0216331 10.875 11.125 596371 169045 33929 22642 12863
11.25 0.108893 0.0278733 0.00408618 0.0880936 0.0365382 -0.0025514 0.122886 0.029034 0.00546696 0.16179 0.0185951 0.0244374 11.125 11.375 348237 95778 24242 14703 8335
11.5 0.176783 0.0417341 0.0005683 0.120699 0.0553273 -0.00872619 0.19336 0.043337 0 0.237586 0.0217007 0.0197727 11.375 11.625 203737 53087 14405 9872 5187
11.75 0.238047 0.0609228 -0.00590611 0.136672 0.0752257 -0.0107761 0.258227 0.0669458 -0.00733387 0.298942 0.0357278 0.00740996 11.625 11.875 118237 29529 4501 6671 3374
12 0.280654 0.0637235 -0.00763813 0.211978 0.0790597 -0.0122784 0.294683 0.0724855 -0.00824174 0.330981 0.0479451 0.00383013 11.875 12.125 68478 16452 500 4727 2121
12.25 0.261428 0.0625276 -0.00682807 0.2143 0.0811842 -0.00314048 0.263229 0.0698052 -0.0102929 0.308391 0.0551026 -0.00288078 12.125 12.375 39259 8856 66 3114 1343
12.5 0.238553 0.0460228 0.0013898 0.28509 0.0775743 0.00307518 0.206284 0.0514436 -0.000123918 0.281319 0.0396876 0.00477028 12.375 12.625 22023 4702 22 1859 892
12.75 0.15417 0.028452 0.0183635 0.267872 0.0383674 0.0334185 0.11837 0.033281 0.0129731 0.174122 0.019827 0.0257066 12.625 12.875 12237 2445 4 602 640
13 0.0841401 0.0226012 0.0143719 0.15806 0.0295784 0.0285266 0.0349834 0.0424695 -0.00336063 0.0887534 0.0241246 0.0191627 12.875 13.125 6607 1204 1 65 404
13.25 0.0424076 0.0142524 0.00987512 -0.905621 0.01839 0.0253296 0.0943789 0.01839 0.0253296 0.0486042 0.0175876 0.00805002 13.125 13.375 3440 558 0 4 284
13.5 0.0405348 0.000986636 0.0145239 -0.936529 0.00945312 0.0162053 -0.436529 0.00945312 0.0162053 0.0441158 0.00548494 0.0146923 13.375 13.625 1699 218 0 2 155
13.75 0.0232558 0 0.00773132 -0.976744 0.00436044 0.00290698 -0.976744 0.00436044 0.00290698 0.0232558 0 0.0179263 13.625 13.875 785 97 0 0 49
14 -0.029798 0.00336701 0.00882351 -0.979798 0 0.00336701 -0.979798 0 0.00336701 0.020202 0 0.00336701 13.875 14.125 317 20 0 0 5
14.25 0.0176991 0 0 -0.982301 0 0 -0.982301 0 0 -0.982301 0 0 14.125 14.375 122 9 0 0 0
14.5 0.04 0 0 -0.96 0 0 -0.96 0 0 -0.96 0 0 14.375 14.625 26 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 3 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
