#Observed stellar mass range: 7.6 < log10(M*/Msun) < 7.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.774498 0.0062435 0.0010723 0.00381923 0.0368896 0.0168394 0.0128771 519901 15072
0.766904 0.00573955 0.0010726 0.00346197 0.0327097 0.0145072 0.0119436 519901 15072
0.759310 0.0054645 0.000957048 0.00342336 0.0302548 0.0137626 0.0119194 519901 15072
0.751717 0.0050375 0.00112458 0.00306218 0.0268047 0.0140935 0.0104362 519901 15072
0.744123 0.00472013 0.0011548 0.00289658 0.0239517 0.0130364 0.00791648 519901 15072
0.736529 0.00446816 0.00120652 0.00277013 0.0223593 0.0116615 0.00918188 519901 15072
0.728935 0.00403346 0.00127448 0.00241782 0.0191746 0.010381 0.00828492 519901 15072
0.721342 0.00376225 0.00124734 0.00223248 0.0180467 0.0110407 0.0081024 519901 15072
0.713748 0.00349682 0.00132666 0.00212529 0.0152601 0.0107945 0.0065913 519901 15072
0.706154 0.00328909 0.00136151 0.00206088 0.015061 0.0115974 0.00632554 519901 15072
0.698560 0.00310251 0.00137057 0.00195628 0.0134687 0.0130884 0.00543968 519901 15072
0.690967 0.00281784 0.00142881 0.001745 0.0118763 0.0129112 0.00414961 519901 15072
0.683373 0.0025928 0.00136585 0.00162231 0.0115446 0.0149189 0.00398383 519901 15072
0.678310 0.00239853 0.00141836 0.0015 0.010483 0.0129999 0.00328762 519901 15072
0.673248 0.00229851 0.00135354 0.00145352 0.0093551 0.0133963 0.00274104 519901 15072
0.668185 0.00223889 0.00118973 0.00143747 0.00895701 0.0128241 0.0029492 519901 15072
0.663123 0.00215618 0.00116864 0.00138615 0.00915605 0.0106459 0.00345073 519901 15072
0.658060 0.00193498 0.00110902 0.00125165 0.00789544 0.0104235 0.00323737 519901 15072
0.652998 0.00194652 0.00107279 0.00129147 0.00723195 0.0100094 0.00290631 519901 15072
0.647935 0.0016734 0.00111477 0.00106584 0.00597134 0.0100672 0.00247566 519901 15072
0.642873 0.00155799 0.00103405 0.0010045 0.00583864 0.00924757 0.00271689 519901 15072
0.637810 0.00144258 0.00107595 0.000903498 0.00544055 0.00828701 0.00223044 519901 15072
0.632748 0.00130794 0.00114465 0.00083316 0.00590499 0.00676661 0.0031841 519901 15072
0.627685 0.00129448 0.00112301 0.000862797 0.00497611 0.00647427 0.00250104 519901 15072
0.622623 0.00117522 0.00102381 0.000759049 0.00510881 0.00632187 0.00275069 519901 15072
0.617560 0.0011406 0.00101309 0.000740707 0.00451168 0.00751719 0.0022093 519901 15072
0.612498 0.00109059 0.00099138 0.00070023 0.00431263 0.00678527 0.00192437 519901 15072
0.607435 0.00100788 0.000966502 0.000669644 0.00404724 0.00730739 0.00204889 519901 15072
0.602373 0.000965568 0.000963762 0.00067417 0.0037155 0.00677509 0.00191316 519901 15072
0.597310 0.000846315 0.000973732 0.00056652 0.0035828 0.00563025 0.00218018 519901 15072
0.592248 0.00088286 0.000850087 0.000647886 0.00378185 0.00538666 0.0023094 519901 15072
0.587185 0.000755913 0.000911598 0.000509147 0.00318471 0.00403225 0.00163209 519901 15072
0.582123 0.000771301 0.000839117 0.000571205 0.00265393 0.00447279 0.00106856 519901 15072
0.577060 0.000653971 0.000885241 0.000455724 0.00291932 0.00460576 0.00152887 519901 15072
0.571997 0.000678975 0.000837741 0.000485682 0.0017914 0.00582876 0.000793547 519901 15072
0.566935 0.00058088 0.000855691 0.000408465 0.00172505 0.00509454 0.000761519 519901 15072
0.561872 0.000563569 0.000833225 0.000390902 0.00152601 0.00431057 0.000816363 519901 15072
0.556810 0.000503942 0.00079309 0.000333586 0.00119427 0.0046674 0.000464939 519901 15072
0.551747 0.000498172 0.000725171 0.000329599 0.00126062 0.00478168 0.00057668 519901 15072
0.546685 0.000455856 0.000712145 0.000289416 0.00172505 0.00413734 0.00111231 519901 15072
0.541622 0.000444315 0.000665664 0.000296593 0.00159236 0.00334185 0.00090572 519901 15072
0.536560 0.000380842 0.000637823 0.00023614 0.0016587 0.00392096 0.000986957 519901 15072
0.531497 0.000355837 0.000605936 0.000226439 0.0016587 0.00276607 0.00112844 519901 15072
0.526435 0.000338526 0.000559504 0.000211172 0.00126062 0.00234804 0.000826776 519901 15072
0.521372 0.000301981 0.000573466 0.000192706 0.000862527 0.00206831 0.00045422 519901 15072
0.516310 0.000321215 0.000508982 0.000197031 0.000995223 0.00237259 0.000616082 519901 15072
0.511247 0.000280823 0.000534921 0.000170298 0.000796178 0.00200494 0.000489806 519901 15072
0.506185 0.000226966 0.000580907 0.000144725 0.000597134 0.00180864 0.000397563 519901 15072
0.501122 0.000188497 0.000519639 9.66113e-05 0.000597134 0.00233406 0.000432498 519901 15072
0.496060 0.000165416 0.00047109 7.8165e-05 0.000464437 0.00231248 0.000244205 519901 15072
0.490997 0.00016734 0.000444458 6.90951e-05 0.00072983 0.00243807 0.000410724 519901 15072
0.485935 0.000182727 0.000435418 9.08409e-05 0.000530786 0.00270197 0.000257288 519901 15072
0.480872 0.000153875 0.000417213 6.43442e-05 0.000331741 0.00241174 0.00016936 519901 15072
0.475810 0.000153875 0.000395059 7.39893e-05 0.000265393 0.00135477 0.000151666 519901 15072
0.470747 0.000134641 0.000422682 4.54889e-05 0.000398089 0.00128582 0.000306169 519901 15072
0.465685 0.000121177 0.000405169 4.24511e-05 0.000331741 0.00201292 0.000199466 519901 15072
0.460622 0.000125024 0.000370531 5.53478e-05 0.000464437 0.00145495 0.000258422 519901 15072
0.455560 0.000101942 0.000388374 3.3254e-05 0.000530786 0.00142016 0.00038059 519901 15072
0.450497 8.84784e-05 0.000401659 2.76928e-05 0.000464437 0.00138536 0.000346274 519901 15072
0.445435 9.04018e-05 0.000408844 2.26001e-05 0.000398089 0.000778035 0.000398089 519901 15072
0.440372 0.000100019 0.000460657 1.90945e-05 0.000265393 0.00110675 0.000222539 519901 15072
0.435310 0.000119253 0.000461317 3.71139e-05 0.000199045 0.000856922 0.000199045 519901 15072
0.430247 9.61722e-05 0.000495452 1.21322e-05 0.000132696 0.000770646 0.000132696 519901 15072
0.425185 0.000107713 0.00050056 2.37154e-05 0.000132696 0.000828842 0.000132696 519901 15072
0.420122 8.84784e-05 0.00050122 8.43584e-06 6.63482e-05 0.000906414 6.63482e-05 519901 15072
0.415060 0.000107713 0.000507532 2.83e-05 0.000132696 0.000924246 5.38165e-05 519901 15072
0.409997 0.000121177 0.000539897 2.17555e-05 0.000132696 0.00118483 4.78931e-05 519901 15072
0.404935 9.42487e-05 0.00057081 1.03887e-05 0.000199045 0.00111848 0.000113523 519901 15072
0.399872 9.61722e-05 0.00054984 8.90554e-06 0.000265393 0.000790573 0.000179872 519901 15072
0.394810 0.000101942 0.000547364 6.73474e-06 0.000132696 0.000982131 6.66237e-05 519901 15072
0.389747 0.000121177 0.000586047 3.21784e-05 6.63482e-05 0.00113442 1.0159e-05 519901 15072
0.384685 0.0001231 0.000598588 2.38684e-05 6.63482e-05 0.00125117 -3.27156e-05 519901 15072
0.379622 0.000121177 0.000623512 1.52171e-05 0 0.00108011 0 519901 15072
0.374560 0.0001231 0.000608071 1.66206e-05 0 0.00137665 0 519901 15072
0.369497 0.000136564 0.000600925 2.90631e-05 6.63482e-05 0.00120592 6.63482e-05 519901 15072
0.364435 0.000125024 0.000606465 1.64145e-05 0 0.00111483 0 519901 15072
0.359372 0.0001231 0.000672106 1.8287e-05 6.63482e-05 0.000989618 -3.53191e-05 519901 15072
0.354310 0.00011733 0.000711178 6.83351e-07 0.000199045 0.000856922 6.11896e-05 519901 15072
0.349247 0.00011156 0.000757084 5.20537e-06 0.000132696 0.00091954 8.05424e-05 519901 15072
0.344185 0.000101942 0.00075968 0 0.000132696 0.00106205 4.313e-05 519901 15072
0.339122 0.000125024 0.000731412 1.36037e-05 0.000132696 0.001094 3.35873e-05 519901 15072
0.334060 0.0001231 0.000717538 7.80517e-06 0.000132696 0.0013455 -5.15858e-06 519901 15072
0.328997 0.000121177 0.000782435 1.39613e-05 6.63482e-05 0.0013103 -2.48178e-05 519901 15072
0.323935 9.42487e-05 0.00072352 1.61752e-06 0.000199045 0.00124188 6.78799e-05 519901 15072
0.318873 7.30908e-05 0.000690461 -5.09145e-06 0 0.00155129 -3.75799e-05 519901 15072
0.313810 9.04018e-05 0.00062571 4.31246e-06 0.000199045 0.00107322 8.79458e-05 519901 15072
0.308748 8.07846e-05 0.000596643 -2.28843e-06 0.000132696 0.00110629 4.78645e-06 519901 15072
0.303685 8.46315e-05 0.000558004 3.49784e-06 0.000132696 0.000587765 5.92857e-05 519901 15072
0.298623 8.27081e-05 0.000495543 5.86549e-06 0.000132696 0.000658026 5.92857e-05 519901 15072
0.293560 5.1933e-05 0.000466641 -1.50132e-06 0 0.000752351 0 519901 15072
0.288498 5.77033e-05 0.00041097 -1.75863e-06 0.000132696 0.000584252 5.62029e-05 519901 15072
0.283435 5.57799e-05 0.000356534 6.03347e-06 6.63482e-05 0.000565963 -7.7698e-06 519901 15072
0.278373 5.00095e-05 0.000302703 1.26267e-05 6.63482e-05 0.000701406 6.63482e-05 519901 15072
0.273310 3.26985e-05 0.00023763 5.65259e-06 6.63482e-05 0.000565963 3.46364e-05 519901 15072
0.268248 2.69282e-05 0.000187966 3.50381e-06 0 0.000714286 0 519901 15072
0.263185 2.50048e-05 0.000178317 5.69303e-06 0 0.000632311 0 519901 15072
0.258123 1.92344e-05 0.000143334 2.87154e-06 6.63482e-05 0.000689795 6.63482e-05 519901 15072
0.253060 1.53875e-05 0.000114256 -1.49722e-06 0.000132696 0.000418876 0.000132696 519901 15072
0.247998 1.92344e-05 0.000102581 4.52517e-06 0 0.000159962 0 519901 15072
0.242935 1.34641e-05 7.8816e-05 3.80643e-06 0 0.00011832 0 519901 15072
0.237873 5.77033e-06 5.17349e-05 -5.06861e-08 0 0.000101564 0 519901 15072
0.232810 1.92344e-06 4.08296e-05 -1.76766e-07 0 3.944e-05 0 519901 15072
0.227748 3.84689e-06 1.58496e-05 -1.5727e-07 0 4.06554e-05 0 519901 15072
0.222685 1.92344e-06 1.46344e-05 -6.76885e-08 0 0 0 519901 15072
0.217623 0 9.55416e-06 0 0 0 0 519901 15072
0.212560 1.92344e-06 6.35549e-06 1.92344e-06 0 0 0 519901 15072
0.207498 1.92344e-06 4.69904e-06 1.92344e-06 0 0 0 519901 15072
0.202435 0 4.2841e-06 0 0 0 0 519901 15072
0.197373 0 1.95253e-06 0 0 0 0 519901 15072
0.192310 0 0 0 0 0 0 519901 15072
0.187248 0 0 0 0 0 0 519901 15072
0.182185 0 0 0 0 0 0 519901 15072
0.177123 0 0 0 0 0 0 519901 15072
0.172060 0 2.30908e-06 0 0 0 0 519901 15072
0.166998 0 0 0 0 0 0 519901 15072
0.161935 0 0 0 0 0 0 519901 15072
0.156873 0 0 0 0 0 0 519901 15072
0.151810 0 0 0 0 0 0 519901 15072
0.146748 0 0 0 0 0 0 519901 15072
0.141685 0 0 0 0 0 0 519901 15072
0.136623 0 0 0 0 0 0 519901 15072
0.133248 0 0 0 0 0 0 519901 15072
0.129873 0 0 0 0 0 0 519901 15072
0.126498 0 0 0 0 0 0 519901 15072
0.123123 0 0 0 0 0 0 519901 15072
0.119748 0 0 0 0 0 0 519901 15072
0.116373 0 0 0 0 0 0 519901 15072
0.112998 0 0 0 0 0 0 519901 15072
0.109623 0 0 0 0 0 0 519901 15072
0.106248 0 0 0 0 0 0 519901 15072
0.102873 0 0 0 0 0 0 519901 15072
0.099498 0 0 0 0 0 0 519901 15072
0.096123 0 0 0 0 0 0 519901 15072
0.092748 0 0 0 0 0 0 519901 15072
0.089373 0 0 0 0 0 0 519901 15072
0.085998 0 0 0 0 0 0 519901 15072
0.082623 0 0 0 0 0 0 519901 15072
0.080373 0 0 0 0 0 0 519901 15072
0.078123 0 0 0 0 0 0 519901 15072
0.075873 0 0 0 0 0 0 519901 15072
0.073623 0 0 0 0 0 0 519901 15072
0.071373 0 0 0 0 0 0 519901 15072
0.069123 0 0 0 0 0 0 519901 15072
0.066873 0 0 0 0 0 0 519901 15072
0.064623 0 0 0 0 0 0 519901 15072
0.062373 0 0 0 0 0 0 519901 15072
0.060123 0 0 0 0 0 0 519901 15072
0.055623 0 0 0 0 0 0 519901 15072
