#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0331984 0.00734066 0.0153144 0.0270448 0.0138051 0.0120167 0.0389666 0.0109662 0.0171967 0.0515001 0.00481803 0.0261925 10.375 10.625 1.46234e+06 329281 39427 40457 36710
10.75 0.0713537 0.0165484 0.0226128 0.0608754 0.0309221 0.0164108 0.0761885 0.0165312 0.0243073 0.101008 0.0077128 0.0391818 10.625 10.875 911137 232366 30932 30387 27728
11 0.124733 0.0238611 0.0258519 0.101529 0.0436408 0.0170204 0.128275 0.0260071 0.0241298 0.163681 0.0088104 0.0448871 10.875 11.125 564153 158887 24499 21573 19208
11.25 0.180884 0.0312597 0.0177581 0.152695 0.0515605 0.0114503 0.180914 0.0345709 0.0157836 0.231834 0.0141414 0.0278859 11.125 11.375 338625 95716 18309 13839 12382
11.5 0.238389 0.0415454 0.00498538 0.174644 0.0666795 -0.00122023 0.240873 0.0447567 0.0038019 0.304856 0.0170334 0.0191268 11.375 11.625 201768 55138 11559 9128 7668
11.75 0.282678 0.0536858 -0.00526893 0.199529 0.0768815 -0.0085579 0.272735 0.0662663 -0.00740775 0.328815 0.0325143 0.000635296 11.625 11.875 120108 31821 3923 6039 5000
12 0.300311 0.0580389 -0.00525686 0.244744 0.0807622 -0.0177488 0.310153 0.0764631 -0.011364 0.324062 0.0381104 -0.000582188 11.875 12.125 70678 18571 467 4256 3162
12.25 0.282745 0.0493308 -0.0048551 0.266654 0.110761 -0.0256187 0.271392 0.0636261 -0.0106315 0.297199 0.0320418 0.00137967 12.125 12.375 41453 10252 59 2837 1976
12.5 0.242162 0.0380763 0.00445306 0.324455 0.0551803 0.0272108 0.236578 0.0401039 0.00343895 0.254786 0.0342206 0.00588256 12.375 12.625 24191 5768 21 1753 1231
12.75 0.174296 0.0253884 0.0307766 0.297114 0.0295007 0.0641533 0.137764 0.0319099 0.0207433 0.179881 0.0232427 0.0271546 12.625 12.875 14123 3208 6 615 853
13 0.134148 0.0172485 0.0370277 0.202548 0.026696 0.0659791 0.121903 0.0241394 0.0410449 0.134325 0.018297 0.0419174 12.875 13.125 7970 1769 2 62 557
13.25 0.0718585 0.0195485 0.0271941 -0.871644 0.0262864 0.0536913 -0.038311 0.0475392 0.0176604 0.0775943 0.020133 0.031861 13.125 13.375 4461 885 0 12 394
13.5 0.0435879 0.0149044 0.0159183 -0.923929 0.0186398 0.0342569 -0.923929 0.994962 0.0206549 0.0458981 0.0110181 0.0169591 13.375 13.625 2416 431 0 0 232
13.75 0.0477219 0.0105872 0.0282855 -0.942663 0.0116618 0.0379009 -0.942663 0.0116618 0.0379009 0.0326459 0.0256631 0.0132095 13.625 13.875 1237 208 0 0 81
14 0.0421456 0.0172414 0.0287356 -0.957854 0.0172414 0.0287356 -0.957854 0.0172414 0.0287356 0.0421456 0.0172414 0.0287356 13.875 14.125 607 85 0 0 9
14.25 0.034749 0.015444 0.034749 -0.965251 0.015444 0.034749 -0.965251 0.015444 0.034749 -0.965251 0.015444 0.034749 14.125 14.375 287 28 0 0 0
14.5 -0.3125 0.3125 0.15625 -0.979167 0 0.0208333 -0.979167 0 0.0208333 -0.979167 0 0.0208333 14.375 14.625 99 3 0 0 0
14.75 -0.974359 0 0.025641 -0.974359 0 0.025641 -0.974359 0 0.025641 -0.974359 0 0.025641 14.625 14.875 39 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
