#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00268174 0.00500548 0.00159659 0.00317386 0.00588261 0.00202103 0.00396949 0.00708467 0.00229144 0.0073186 0.00965322 0.00468597 10.375 10.625 1.66484e+06 398072 64924 39673 10354
10.75 0.00922458 0.0112967 0.00466614 0.00990235 0.0136062 0.00459244 0.0139777 0.0143203 0.00723194 0.0229412 0.0169173 0.0120869 10.625 10.875 1.02069e+06 281544 53989 29319 7731
11 0.026197 0.0218074 0.00958457 0.0235605 0.0246337 0.00701301 0.036878 0.0258102 0.0130541 0.0575535 0.0308727 0.0279702 10.875 11.125 595254 164495 39585 19778 4953
11.25 0.0625806 0.0336351 0.0151935 0.0543318 0.0336268 0.0129878 0.07694 0.0380529 0.0172817 0.110876 0.0271388 0.0423334 11.125 11.375 339155 87476 27174 13022 3195
11.5 0.12377 0.0441287 0.0117573 0.0881144 0.0381909 0.00935778 0.142231 0.0466967 0.0138153 0.214129 0.0389958 0.0446036 11.375 11.625 193381 46560 15301 8671 1916
11.75 0.204114 0.0529747 0.00751147 0.114597 0.0515114 -0.00250852 0.236855 0.0594218 0.0079006 0.29773 0.0445025 0.0248287 11.625 11.875 108998 24945 4685 6144 1306
12 0.256323 0.0697222 -0.00197738 0.125316 0.0888583 -0.0097297 0.296964 0.0778554 -0.00364375 0.325297 0.0602813 0.0110321 11.875 12.125 61080 12905 505 4166 801
12.25 0.246461 0.0682489 -0.00560436 0.266982 0.0803397 0.0339937 0.257094 0.072384 -0.00696203 0.278649 0.0570927 0.0059312 12.125 12.375 33201 6349 49 2710 516
12.5 0.194007 0.0494913 0.00206697 0.424485 0.051993 0.0206074 0.171881 0.0547704 -0.00039953 0.263771 0.0389007 0.0125476 12.375 12.625 17915 3163 6 1536 336
12.75 0.148954 0.0295228 0.021994 0.264679 0.0410103 0.0710845 0.123954 0.0253537 0.0171081 0.163053 0.027341 0.0257613 12.625 12.875 9150 1469 4 469 246
13 0.0742518 0.0243255 0.0245466 -0.864458 0.0408694 0.0366714 0.024431 0.0128623 0.0299428 0.103695 0.0282519 0.0321002 12.875 13.125 4604 620 0 54 157
13.25 0.0248879 0.00934583 0.0157483 -0.937729 0.025641 0.0198849 0.0622711 0.025641 0.0198849 -0.0043956 0.0175622 0.0206378 13.125 13.375 2125 214 0 2 90
13.5 0.0128609 0.0187087 0.00398254 -0.961165 0.0218447 0.00606793 -0.961165 0.0218447 0.00606793 0.0212911 0.0215314 0.00395405 13.375 13.625 901 77 0 0 57
13.75 -0.0844609 0.00316453 0.00316459 -0.981013 0.00316453 0.00316459 -0.981013 0.00316453 0.00316459 -0.0336442 0.00316453 0.00316459 13.625 13.875 345 29 0 0 19
14 0.018018 0 0 -0.981982 0 0 -0.981982 0 0 0.018018 0 0 13.875 14.125 116 5 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 18 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 0 0 1 0 0 1 0 0 1 0 0 1 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
