#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0414048 0.0104377 0.0238825 0.033794 0.015769 0.0196821 0.0494673 0.0158326 0.0264546 0.0614115 0.00720848 0.0372089 10.375 10.625 1.43217e+06 319140 36888 39205 37761
10.75 0.085866 0.0209694 0.0353192 0.0713456 0.0361488 0.0267131 0.0924173 0.0249948 0.0366591 0.116053 0.0114245 0.0532447 10.625 10.875 894511 226042 28606 29589 28331
11 0.141323 0.0315068 0.0405463 0.112971 0.0549706 0.0276564 0.14358 0.0358965 0.0359724 0.178484 0.012191 0.0582967 10.875 11.125 553896 154903 22438 20743 19969
11.25 0.197312 0.0367324 0.0280118 0.160756 0.0652693 0.0179261 0.196204 0.0406705 0.0243242 0.245009 0.0188522 0.0350788 11.125 11.375 334468 94506 16929 13384 12872
11.5 0.244145 0.0450413 0.00673679 0.180235 0.0740559 -0.000618666 0.236807 0.054567 0.00399569 0.303791 0.0222924 0.0163531 11.375 11.625 200030 54936 10802 8729 8021
11.75 0.288988 0.0587434 -0.00592977 0.2018 0.0869224 -0.0146817 0.280776 0.0727769 -0.00891113 0.331508 0.0363851 0.0030714 11.625 11.875 119368 31904 3779 5752 5113
12 0.301307 0.0653681 -0.00917336 0.266545 0.0731586 -0.00569302 0.285052 0.0890149 -0.0185882 0.330202 0.0452488 0 11.875 12.125 70407 18645 457 4039 3290
12.25 0.288237 0.0531618 -0.00274232 0.374796 0.0516061 0.0119443 0.282832 0.0721667 -0.00914803 0.306746 0.0341409 0.0041697 12.125 12.375 41475 10402 72 2678 2061
12.5 0.2541 0.0337681 0.0190729 0.209104 0.0630169 0.0227971 0.234774 0.0470412 0.00626159 0.250109 0.0287544 0.0233469 12.375 12.625 24431 5862 26 1726 1270
12.75 0.206385 0.0187414 0.0586104 0.332395 -0.0591565 0.1444 0.192702 0.0295419 0.0463677 0.208095 0.0153191 0.05958 12.625 12.875 14358 3341 10 587 893
13 0.16189 0.0136316 0.0675353 0.237756 0.00848114 0.111924 0.139164 0.000532985 0.0690637 0.158308 0.0152701 0.0593597 12.875 13.125 8128 1819 2 71 579
13.25 0.124199 -0.00537956 0.078037 -0.820949 0 0.111324 -0.154282 0.126253 -0.0238095 0.143062 -0.00977147 0.091387 13.125 13.375 4595 948 0 6 389
13.5 0.0743735 -0.00501913 0.0589062 -0.883698 -0.00844932 0.0854871 0.116302 -0.00844932 0.0854871 0.0844297 -0.00325924 0.0641236 13.375 13.625 2489 477 0 2 251
13.75 0.0639319 -0.00219589 0.0405716 -0.913747 -0.00539082 0.0619946 -0.913747 -0.00539082 0.0619946 0.0602793 -0.000154495 0.0378175 13.625 13.875 1337 224 0 0 77
14 0.0403723 -0.0118437 0.052451 -0.893694 -0.0144144 0.0954955 -0.893694 -0.0144144 0.0954955 -0.227027 0.0534534 0.0506757 13.875 14.125 646 91 0 0 9
14.25 0.0226481 -0.00563133 0.0327526 -0.928571 -0.0142857 0.0571429 -0.928571 -0.0142857 0.0571429 -0.928571 -0.0142857 0.0571429 14.125 14.375 321 41 0 0 0
14.5 0.0629922 -0.00787407 0.0629922 -0.937008 -0.00787407 0.0629922 -0.937008 -0.00787407 0.0629922 -0.937008 -0.00787407 0.0629922 14.375 14.625 130 3 0 0 0
14.75 -0.906977 -0.0232558 0.0930232 -0.906977 -0.0232558 0.0930232 -0.906977 -0.0232558 0.0930232 -0.906977 -0.0232558 0.0930232 14.625 14.875 43 0 0 0 0
15 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 6 1 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
