#Observed stellar masses in Msun
#Average Infall SSFRs in yr^-1.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.202435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_SSFRs(MW) Err+ Err- +1_sigma_Infall_SSFRs(MW) Err+ Err- -1_sigma_Infall_SSFRs(MW) Err+ Err- Median_Infall_SSFRs(GR) Err+ Err- +1_sigma_Infall_SSFRs(GR) Err+ Err- -1_sigma_Infall_SSFRs(GR) Err+ Err- Median_Infall_SSFRs(CL) Err+ Err- +1_sigma_Infall_SSFRs(CL) Err+ Err- -1_sigma_Infall_SSFRs(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 -8.5253 0.0391941 0.0464487 -8.0367 0.0300713 0.0393658 -8.98068 0.0515509 0.0520945 -8.50278 0.044445 0.0513887 -7.9973 0.0470476 0.0579948 -8.94106 0.0813627 0.104614 -14 0 0 -14 0 0 -14 0 0 9.2 9.4 19825 1792 129 0
9.5 -8.5117 0.0383148 0.0298367 -8.01718 0.0287743 0.0341606 -8.9788 0.0444679 0.0549374 -8.475 0.0500002 0.0699997 -7.88009 0.0701518 0.0834942 -8.87437 0.0591516 0.103989 -14 0 0 -14 0 0 -14 0 0 9.4 9.6 13091 1111 108 0
9.7 -8.47788 0.0348282 0.0387821 -7.97628 0.0295272 0.0290875 -8.9578 0.0421572 0.0512819 -8.425 0.04 0.0583334 -7.88318 0.0600166 0.0387611 -8.93404 0.0619917 0.0806189 -14 0 0 -14 0 0 -14 0 0 9.6 9.8 8828 592 85 0
9.9 -8.44286 0.0386896 0.0428572 -7.95292 0.0436344 0.0397091 -8.90523 0.0497265 0.0657721 -8.4 0.041666 0.125 -7.90547 0.0653729 0.0629606 -8.9305 0.0505199 0.0809584 -14 0 0 -14 0 0 -14 0 0 9.8 10 5753 318 87 0
10.1 -8.42917 0.0322914 0.0395832 -8.03934 0.0511112 0.0373392 -8.86073 0.0675869 0.054409 -8.59167 0.063096 0.0958328 -8.05946 0.0515623 0.0544882 -9.04892 0.0726357 0.131612 -14 0 0 -14 0 0 -14 0 0 10 10.2 3683 137 70 0
10.3 -8.3875 0.0958328 0.0474997 -7.93918 0.103527 0.070272 -8.85805 0.0616579 0.0512009 -8.375 0.1125 0.1 -7.90349 0.0511627 0.0461936 -8.82956 0.0659828 0.177828 -14 0 0 -14 0 0 -14 0 0 10.2 10.4 2346 61 44 0
10.5 -8.15 0.0499992 0.125 -7.73005 0.145193 0.188941 -8.69687 0.113102 0.0686302 -8.4 0.0499992 0.0400009 -7.86971 0.0841346 0.1 -8.73269 0.104445 0.169353 -14 0 0 -14 0 0 -14 0 0 10.4 10.6 1443 20 36 0
10.7 -8.4 0.2 0.0750008 -7.53966 0.392067 0.615865 -9.4524 0.868269 0.207933 -8.5 0.0625 0.15 -8.19916 0.0841351 0.0570927 -8.95998 0.066227 0.157571 -14 0 0 -14 0 0 -14 0 0 10.6 10.8 772 8 27 0
10.9 -8.175 0.0500002 0.0999994 -8.15793 0.0499992 0.1 -8.19207 0.0500002 0.1 -8.475 0.0750008 0.2 -7.96899 0.221395 0.155169 -8.88101 0.0762014 0.123798 -14 0 0 -14 0 0 -14 0 0 10.8 11 498 1 18 0
11.1 -14 0 0 -14 0 0 -14 0 0 -8.425 0.325 0.125 -8.0976 0.257934 0.0920668 -8.89447 0.368269 0.265866 -14 0 0 -14 0 0 -14 0 0 11 11.2 225 0 4 0
11.3 -14 0 0 -14 0 0 -14 0 0 -8.05 0.1 0.125 -7.7976 0.0579333 0.115865 -8.54447 0.1 0.135697 -14 0 0 -14 0 0 -14 0 0 11.2 11.4 93 0 8 0
11.5 -14 0 0 -14 0 0 -14 0 0 -8.025 0.4 5.975 -7.90793 0.342067 6.09207 -8.29207 0.65 5.70793 -14 0 0 -14 0 0 -14 0 0 11.4 11.6 31 0 1 0
11.7 -14 0 0 -14 0 0 -14 0 0 -14 5.875 0 -14 5.89207 0 -14 5.85793 0 -14 0 0 -14 0 0 -14 0 0 11.6 11.8 7 0 0 0
11.9 -14 0 0 -14 0 0 -14 0 0 -14 5.825 0 -14 5.84207 0 -14 5.80793 0 -14 0 0 -14 0 0 -14 0 0 11.8 12 2 0 0 0
12.1 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 12 12.2 0 0 0 0
12.3 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 12.2 12.4 0 0 0 0
12.5 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 12.4 12.6 0 0 0 0
12.7 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 12.6 12.8 0 0 0 0
12.9 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 12.8 13 0 0 0 0
13.1 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 -14 0 0 13 13.2 0 0 0 0
